1001127,8,筐,8,8,8,8
1001051,10,筐,10,10,10,10
1000601,8,筐,8,8,8,8
1000696,20,筐,20,20,20,20
1000421,28,筐,28,28,28,28
1000577,15,筐,15,15,15,15
1000310,4,筐,4,4,4,4
1000309,2,筐,2,2,2,2
1000308,3,筐,3,3,3,3
1000307,4,筐,4,4,4,4
1000300,4,筐,4,4,4,4
1000399,40,筐,40,40,40,40
1000728,20,筐,20,20,20,20
1000767,10,筐,10,10,10,10
1000002,20,筐,20,20,20,20
1000069,20,筐,20,20,20,20
1001150,15,筐,15,15,15,15
1000417,12,筐,12,12,12,12
1000273,15,筐,15,15,15,15
1000416,15,件,15,15,15,15
1000176,15,筐,15,15,15,15
1001105,35,筐,35,35,35,35
1000062,35,筐,35,35,35,35
1000489,30,箱,30,30,30,30
2001602,30,箱,30,30,30,30
1000882,6,筐,6,6,6,6
1000276,10,筐,10,10,10,10
1000141,8,筐,8,8,8,8
1000883,6,筐,6,6,6,6
1000738,40,筐,40,40,40,40
1000552,60,筐,60,60,60,60
1001026,20,筐,20,20,20,20
1000506,10,筐,10,10,10,10
1000456,30,箱,30,30,30,30
1000906,8,筐,8,8,8,8
1000385,30,筐,30,30,30,30
1000287,40,筐,40,40,40,40
1000741,10,筐,10,10,10,10
1000013,15,筐,15,15,15,15
1000622,12,筐,12,12,12,12
1000839,24,箱,24,24,24,24
1000756,8,箱,8,8,8,8
1000840,27,筐,27,27,27,27
1001007,40,件,40,40,40,40
1000922,8,筐,8,8,8,8
1000928,35,箱,35,35,35,35
1000914,8,箱,8,8,8,8
2050186,50,筐,50,50,50,50
2001173,25,筐,25,25,25,25
2050312,40,筐,40,40,40,40
2001701,30,筐,30,30,30,30
2050110,15,筐,15,15,15,15
2000952,6,筐,6,6,6,6
2001465,50,箱,50,50,50,50
2050402,15,筐,15,15,15,15
2000037,40,筐,40,40,40,40
2050014,40,筐,40,40,40,40
2001172,8,筐,8,8,8,8
2001213,30,筐,30,30,30,30
2050422,25,筐,25,25,25,25
2001186,15,筐,15,15,15,15
2050219,20,筐,20,20,20,20
2050346,25,筐,25,25,25,25
2001638,24,筐,24,24,24,24
2050087,40,筐,40,40,40,40
1800080,15,筐,15,15,15,15
2050036,40,筐,40,40,40,40
2001188,20,箱,20,20,20,20
2001747,50,筐,50,50,50,50
2000762,24,筐,24,24,24,24
2050013,30,筐,30,30,30,30
2001604,30,筐,30,30,30,30
2001554,30,筐,30,30,30,30
2050153,25,箱,25,25,25,25
2050401,20,筐,20,20,20,20
2001273,20,筐,20,20,20,20
2050399,24,筐,24,24,24,24
2000044,30,筐,30,30,30,30
2000042,30,筐,30,30,30,30
2001331,25,筐,25,25,25,25
2000884,30,箱,30,30,30,30
2000039,30,筐,30,30,30,30
2000047,30,筐,30,30,30,30
2001526,35,箱,35,35,35,35
2000579,25,筐,25,25,25,25
2001461,35,箱,35,35,35,35
2050183,12,筐,12,12,12,12
2000509,12,筐,12,12,12,12
2001456,15,筐,15,15,15,15
2000031,50,筐,50,50,50,50
2050175,15,箱,15,15,15,15
2001389,20,筐,20,20,20,20
2000024,20,筐,20,20,20,20
2001854,20,筐,20,20,20,20
2050318,35,箱,35,35,35,35
2050191,20,筐,20,20,20,20
2001459,30,箱,30,30,30,30
2001458,40,箱,40,40,40,40
2000028,15,筐,15,15,15,15
2050095,16,筐,16,16,16,16
2001540,15,筐,15,15,15,15
2001852,25,箱,25,25,25,25
2050319,35,箱,35,35,35,35
2050055,10,筐,10,10,10,10
2050276,20,筐,20,20,20,20
2001530,10,筐,10,10,10,10
2001165,20,筐,20,20,20,20
2001409,18,筐,18,18,18,18
2050092,18,筐,18,18,18,18
2000513,14,筐,14,14,14,14
2050184,30,箱,30,30,30,30
2050387,15,筐,15,15,15,15
2001764,20,箱,20,20,20,20
2001640,12,筐,12,12,12,12
2050002,20,筐,20,20,20,20
2050073,24,筐,24,24,24,24
2001460,30,箱,30,30,30,30
2050072,18,筐,18,18,18,18
2050113,8,筐,8,8,8,8
2050098,20,筐,20,20,20,20
2000508,20,筐,20,20,20,20
2001608,15,筐,15,15,15,15
2000519,10,筐,10,10,10,10
2001462,20,箱,20,20,20,20
2001051,30,箱,30,30,30,30
2001464,20,筐,20,20,20,20
2001463,20,筐,20,20,20,20
2050320,30,箱,30,30,30,30
2001378,30,箱,30,30,30,30
2050321,30,箱,30,30,30,30
2001874,15,筐,15,15,15,15
2001120,10,筐,10,10,10,10
2000510,15,筐,15,15,15,15
2050001,14,筐,14,14,14,14
2050119,16,筐,16,16,16,16
2001587,30,箱,30,30,30,30
2050372,15,筐,15,15,15,15
2001606,18,筐,18,18,18,18
2000990,20,筐,20,20,20,20
2001527,24,筐,24,24,24,24
2050060,20,筐,20,20,20,20
2050174,20,筐,20,20,20,20
2000052,30,筐,30,30,30,30
2001193,24,筐,24,24,24,24
2001699,25,筐,25,25,25,25
2050128,20,筐,20,20,20,20
2050096,26,筐,26,26,26,26
2001214,30,筐,30,30,30,30
2050149,30,筐,30,30,30,30
2001208,20,筐,20,20,20,20
2050148,25,筐,25,25,25,25
2050227,24,筐,24,24,24,24
2000038,20,筐,20,20,20,20
2001563,12,筐,12,12,12,12
2001124,30,筐,30,30,30,30
2050147,15,筐,15,15,15,15
2050434,25,筐,25,25,25,25
2050012,24,筐,24,24,24,24
2000345,15,筐,15,15,15,15
2001125,30,筐,30,30,30,30
2001221,20,筐,20,20,20,20
2000036,30,筐,30,30,30,30
2001769,20,筐,20,20,20,20
2001343,30,筐,30,30,30,30
2001589,25,箱,25,25,25,25
2001121,20,筐,20,20,20,20
2001641,40,筐,40,40,40,40
2000020,30,筐,30,30,30,30
2050456,27,筐,27,27,27,27
2000317,50,筐,50,50,50,50
2000070,30,筐,30,30,30,30
2050093,30,筐,30,30,30,30
2000761,30,筐,30,30,30,30
1900134,30,筐,30,30,30,30
2050437,50,筐,50,50,50,50
2001700,20,筐,20,20,20,20
2001344,36,筐,36,36,36,36
2000812,20,筐,20,20,20,20
2050082,30,筐,30,30,30,30
2000074,40,箱,40,40,40,40
2000072,20,筐,20,20,20,20
2000071,68,件,68,68,68,68
2000775,24,箱,24,24,24,24
2050363,20,筐,20,20,20,20
2001743,30,筐,30,30,30,30
2050261,40,筐,40,40,40,40
2050246,20,筐,20,20,20,20
2000416,48,箱,48,48,48,48
2050386,30,箱,30,30,30,30
2000075,30,筐,30,30,30,30
2001445,35,筐,35,35,35,35
2000073,40,箱,40,40,40,40
2050451,60,筐,60,60,60,60
2000063,30,筐,30,30,30,30
2050022,120,箱,120,120,120,120
2000346,25,筐,25,25,25,25
2050088,30,筐,30,30,30,30
2000062,100,筐,100,100,100,100
2050051,50,筐,50,50,50,50
1900220,20,筐,20,20,20,20
2050273,60,筐,60,60,60,60
2000054,50,筐,50,50,50,50
2001590,60,箱,60,60,60,60
2000056,30,筐,30,30,30,30
2000061,40,筐,40,40,40,40
2000058,50,筐,50,50,50,50
2000065,20,筐,20,20,20,20
2050085,100,箱,100,100,100,100
2000067,60,筐,60,60,60,60
2000060,32,筐,32,32,32,32
2050198,20,筐,20,20,20,20
2001479,30,筐,30,30,30,30
2000507,30,筐,30,30,30,30
2000057,40,筐,40,40,40,40
2050004,63,箱,63,63,63,63
2000068,20,筐,20,20,20,20
2050251,80,筐,80,80,80,80
2001528,25,筐,25,25,25,25
2050016,40,箱,40,40,40,40
2050097,60,筐,60,60,60,60
2050438,16,筐,16,16,16,16
2001457,20,筐,20,20,20,20
2000064,20,筐,20,20,20,20
2001446,25,筐,25,25,25,25
2000055,20,筐,20,20,20,20
2050351,24,箱,24,24,24,24
2001615,24,筐,24,24,24,24
2001122,25,筐,25,25,25,25
2001163,20,筐,20,20,20,20
2050424,42,筐,42,42,42,42
2000016,40,筐,40,40,40,40
2001399,30,筐,30,30,30,30
2050116,30,筐,30,30,30,30
2050035,60,筐,60,60,60,60
2000035,30,筐,30,30,30,30
2050211,21,筐,21,21,21,21
2001720,50,筐,50,50,50,50
2000045,35,筐,35,35,35,35
2001744,40,筐,40,40,40,40
2050054,28,筐,28,28,28,28
2001395,50,筐,50,50,50,50
2001722,50,筐,50,50,50,50
2001696,50,筐,50,50,50,50
2050046,50,筐,50,50,50,50
2050057,50,筐,50,50,50,50
2050425,21,筐,21,21,21,21
2050101,28,筐,28,28,28,28
2050460,20 ,筐,20 ,20 ,20 ,20 
2000050,25,筐,25,25,25,25
2050395,15,筐,15,15,15,15
2050259,20,筐,20,20,20,20
2001791,20,筐,20,20,20,20
2050167,20,筐,20,20,20,20
2050043,20,筐,20,20,20,20
2050199,24,筐,24,24,24,24
2050124,15,筐,15,15,15,15
2001800,24,筐,24,24,24,24
2000008,15,筐,15,15,15,15
2000030,28,筐,28,28,28,28
2050032,30,筐,30,30,30,30
2001030,50,筐,50,50,50,50
2050111,20,筐,20,20,20,20
2000014,20,筐,20,20,20,20
2001723,50,筐,50,50,50,50
2000002,20,筐,20,20,20,20
2001027,20,筐,20,20,20,20
2001451,20,筐,20,20,20,20
2050358,10,筐,10,10,10,10
2050066,15,筐,15,15,15,15
2001447,30,筐,30,30,30,30
2001364,15,筐,15,15,15,15
2050454,20 ,筐,20 ,20 ,20 ,20 
2000007,15,筐,15,15,15,15
2050078,30,筐,30,30,30,30
2050353,20,筐,20,20,20,20
2050129,20,筐,20,20,20,20
2050079,30,筐,30,30,30,30
2000760,15,筐,15,15,15,15
2050157,24,筐,24,24,24,24
2001026,42,筐,42,42,42,42
2050396,15,筐,15,15,15,15
2050103,20,筐,20,20,20,20
2000009,15,筐,15,15,15,15
2050003,35,筐,35,35,35,35
2000010,15,筐,15,15,15,15
2000757,25,筐,25,25,25,25
2001333,20	,筐,20	,20	,20	,20	
2050354,20,筐,20,20,20,20
2050049,35,筐,35,35,35,35
2050070,12,筐,12,12,12,12
2050159,20,筐,20,20,20,20
2000759,20,筐,20,20,20,20
2050044,28,筐,28,28,28,28
2000006,15,筐,15,15,15,15
2050254,20,箱,20,20,20,20
2050045,40,筐,40,40,40,40
2050064,15,筐,15,15,15,15
2050089,21,筐,21,21,21,21
2001788,20,筐,20,20,20,20
2050352,20,筐,20,20,20,20
2050193,15,筐,15,15,15,15
2001452,20,筐,20,20,20,20
2000015,20,筐,20,20,20,20
2050258,20,筐,20,20,20,20
2050063,15,筐,15,15,15,15
2050018,10,筐,10,10,10,10
2001226,15,筐,15,15,15,15
2000004,10,筐,10,10,10,10
2050061,20,筐,20,20,20,20
2001678,21,筐,21,21,21,21
2001799,20,筐,20,20,20,20
2050177,20,筐,20,20,20,20
2050166,12,筐,12,12,12,12
2001790,20,筐,20,20,20,20
2050155,24,筐,24,24,24,24
2000758,20,筐,20,20,20,20
2000029,15,筐,15,15,15,15
2050172,24,筐,24,24,24,24
2050069,12,筐,12,12,12,12
2000069,50,筐,50,50,50,50
2050357,20,筐,20,20,20,20
2001579,50,箱,50,50,50,50
2050181,15,筐,15,15,15,15
2050182,12,筐,12,12,12,12
2050384,20,箱,20,20,20,20
2050385,20,箱,20,20,20,20
2001792,15,筐,15,15,15,15
2001789,20,筐,20,20,20,20
2000011,20,筐,20,20,20,20
2000005,15,筐,15,15,15,15
2001227,15,筐,15,15,15,15
2000012,20,筐,20,20,20,20
2000013,30,筐,30,30,30,30
2001536,60,筐,60,60,60,60
2050373,40,箱,40,40,40,40
2000743,24,筐,24,24,24,24
2050433,20,箱,20,20,20,20
2050432,20,箱,20,20,20,20
2000744,24,筐,24,24,24,24
2050150,18,筐,18,18,18,18
2050392,40,筐,40,40,40,40
2050262,30,箱,30,30,30,30
2050263,20,箱,20,20,20,20
2050394,40,筐,40,40,40,40
2050374,40,箱,40,40,40,40
2050430,20,箱,20,20,20,20
1900231,40,箱,40,40,40,40
2001862,100,筐,100,100,100,100
2000742,60,筐,60,60,60,60
2050264,30,箱,30,30,30,30
2050431,20,箱,20,20,20,20
2000741,30,筐,30,30,30,30
2050292,32,箱,32,32,32,32
2050429,20,箱,20,20,20,20
1900232,40,筐,40,40,40,40
2002903,12,箱,12,12,12,12
2002124,32,箱,32,32,32,32
2001348,180,箱,180,180,180,180
2003048,40,箱,40,40,40,40
2001703,24,箱,24,24,24,24
2002152,100,件,100,100,100,100
2000076,60,箱,60,60,60,60
2002125,32,箱,32,32,32,32
2001946,80,箱,80,80,80,80
2002076,150,箱,150,150,150,150
2003133,150,箱,150,150,150,150
2002904,30,箱,30,30,30,30
2000079,150,箱,150,150,150,150
2003135,150,箱,150,150,150,150
2003134,24,箱,24,24,24,24
2002349,18,箱,18,18,18,18
2001956,24,箱,24,24,24,24
2001957,16,箱,16,16,16,16
2002535,27,筐,27,27,27,27
2001355,21,件,21,21,21,21
2000086,18,筐,18,18,18,18
2002800,18,筐,18,18,18,18
2001955,36,箱,36,36,36,36
2002191,24,筐,24,24,24,24
2002292,30,筐,30,30,30,30
2002363,20,筐,20,20,20,20
2001601,18,箱,18,18,18,18
2002028,18,筐,18,18,18,18
2002364,21,筐,21,21,21,21
2001915,16,箱,16,16,16,16
2001916,16,箱,16,16,16,16
2002162,21,筐,21,21,21,21
2002678,20,箱,20,20,20,20
2002362,27,筐,27,27,27,27
2002679,12,箱,12,12,12,12
2002902,60,筐,60,60,60,60
2001705,21,筐,21,21,21,21
2001779,30,筐,30,30,30,30
2001677,20,筐,20,20,20,20
2001365,40,箱,40,40,40,40
2002900,5,筐,5,5,5,5
2002315,7,筐,7,7,7,7
2002314,4,筐,4,4,4,4
2001164,/,/,1,1,1,1
2410457,/,/,1,1,1,1
2000475,/,/,1,1,1,1
2000885,/,/,1,1,1,1
2002155,/,/,1,1,1,1
2001100,/,/,1,1,1,1
2410525,/,/,1,1,1,1
2000250,/,/,1,1,1,1
2001488,/,/,1,1,1,1
2410503,/,/,1,1,1,1
2001486,/,/,1,1,1,1
2001618,/,/,1,1,1,1
2000827,/,/,1,1,1,1
2001497,/,/,1,1,1,1
2000251,/,/,1,1,1,1
2000504,/,/,1,1,1,1
2002110,/,/,1,1,1,1
2000261,/,/,1,1,1,1
2000394,/,/,1,1,1,1
2410273,/,/,1,1,1,1
2410288,/,/,1,1,1,1
2000352,/,/,1,1,1,1
2000262,/,/,1,1,1,1
2000253,/,/,1,1,1,1
2002111,/,/,1,1,1,1
2000263,/,/,1,1,1,1
2001114,/,/,1,1,1,1
2001202,/,/,1,1,1,1
2001950,/,/,1,1,1,1
2410201,/,/,1,1,1,1
2001619,/,/,1,1,1,1
2001203,/,/,1,1,1,1
2000636,/,/,1,1,1,1
2002165,/,/,1,1,1,1
2002123,/,/,1,1,1,1
2410041,/,/,1,1,1,1
2001952,/,/,1,1,1,1
2410190,/,/,1,1,1,1
2000343,/,/,1,1,1,1
2410552,/,/,1,1,1,1
2002174,/,/,1,1,1,1
2000259,/,/,1,1,1,1
2000347,/,/,1,1,1,1
2001617,/,/,1,1,1,1
2410086,/,/,1,1,1,1
2410043,/,/,1,1,1,1
2002173,/,/,1,1,1,1
2002023,/,/,1,1,1,1
2001593,/,/,1,1,1,1
2000392,/,/,1,1,1,1
2000342,/,/,1,1,1,1
2002141,/,/,1,1,1,1
2001032,/,/,1,1,1,1
2410299,/,/,1,1,1,1
2000874,/,/,1,1,1,1
2001191,/,/,1,1,1,1
2410300,/,/,1,1,1,1
2001341,/,/,1,1,1,1
2001538,/,/,1,1,1,1
2000875,/,/,1,1,1,1
2000872,/,/,1,1,1,1
2001537,/,/,1,1,1,1
2000871,/,/,1,1,1,1
2001594,/,/,1,1,1,1
2002153,/,/,1,1,1,1
2001893,/,/,1,1,1,1
2000247,/,/,1,1,1,1
2001034,/,/,1,1,1,1
2410128,/,/,1,1,1,1
2001037,/,/,1,1,1,1
2000876,/,/,1,1,1,1
2002259,/,/,1,1,1,1
2000873,/,/,1,1,1,1
2001625,/,/,1,1,1,1
2001042,/,/,1,1,1,1
2000877,/,/,1,1,1,1
2410129,/,/,1,1,1,1
2410131,/,/,1,1,1,1
2001038,/,/,1,1,1,1
2410061,/,/,1,1,1,1
2000388,/,/,1,1,1,1
2001523,/,/,1,1,1,1
2410073,/,/,1,1,1,1
2001204,/,/,1,1,1,1
2002069,/,/,1,1,1,1
2000502,/,/,1,1,1,1
2001844,/,/,1,1,1,1
2002107,/,/,1,1,1,1
2410376,/,/,1,1,1,1
2410502,/,/,1,1,1,1
2001521,/,/,1,1,1,1
2000481,/,/,1,1,1,1
2410524,/,/,1,1,1,1
2410289,/,/,1,1,1,1
2410458,/,/,1,1,1,1
2001650,/,/,1,1,1,1
2002058,/,/,1,1,1,1
2001200,/,/,1,1,1,1
2001053,/,/,1,1,1,1
2001206,/,/,1,1,1,1
2000900,/,/,1,1,1,1
2000955,/,/,1,1,1,1
2002109,/,/,1,1,1,1
2001295,/,/,1,1,1,1
2000550,/,/,1,1,1,1
2000418,/,/,1,1,1,1
2001444,/,/,1,1,1,1
2410381,/,/,1,1,1,1
2002167,/,/,1,1,1,1
2002070,/,/,1,1,1,1
2002108,/,/,1,1,1,1
2002090,/,/,1,1,1,1
2410379,/,/,1,1,1,1
2002071,/,/,1,1,1,1
2002193,/,/,1,1,1,1
2410382,/,/,1,1,1,1
2410042,/,/,1,1,1,1
2001337,/,/,1,1,1,1
2002120,/,/,1,1,1,1
2410044,/,/,1,1,1,1
2002119,/,/,1,1,1,1
2000740,/,/,1,1,1,1
2410375,/,/,1,1,1,1
2001898,/,/,1,1,1,1
2410221,/,/,1,1,1,1
2002059,/,/,1,1,1,1
2002118,/,/,1,1,1,1
2002129,/,/,1,1,1,1
2000786,/,/,1,1,1,1
2002136,/,/,1,1,1,1
2000381,/,/,1,1,1,1
2001913,/,/,1,1,1,1
2001323,/,/,1,1,1,1
2002147,/,/,1,1,1,1
2000255,/,/,1,1,1,1
2410287,/,/,1,1,1,1
2000595,/,/,1,1,1,1
2001525,/,/,1,1,1,1
2000417,/,/,1,1,1,1
2001205,/,/,1,1,1,1
2001166,/,/,1,1,1,1
2410091,/,/,1,1,1,1
2001811,30,箱,30,30,30,30
2410499,30,箱,30,30,30,30
2002021,30,箱,30,30,30,30
2001436,30,箱,30,30,30,30
2410563,30,箱,30,30,30,30
2001480,30,箱,30,30,30,30
2410561,30,箱,30,30,30,30
2001998,30,箱,30,30,30,30
2001477,30,箱,30,30,30,30
2001534,30,箱,30,30,30,30
2410225,30,箱,30,30,30,30
2001431,30,箱,30,30,30,30
2410145,30,箱,30,30,30,30
2410227,30,箱,30,30,30,30
2410562,30,箱,30,30,30,30
2001437,30,箱,30,30,30,30
2002029,30,箱,30,30,30,30
2001433,30,箱,30,30,30,30
2001934,30,箱,30,30,30,30
2410307,30,箱,30,30,30,30
2001430,30,箱,30,30,30,30
2410147,30,箱,30,30,30,30
2410474,30,箱,30,30,30,30
2002122,30,箱,30,30,30,30
2410144,30,箱,30,30,30,30
2001438,30,箱,30,30,30,30
2410226,30,箱,30,30,30,30
2001533,30,箱,30,30,30,30
2410564,30,箱,30,30,30,30
2001490,30,箱,30,30,30,30
2001435,30,箱,30,30,30,30
2001055,30,箱,30,30,30,30
2001732,30,箱,30,30,30,30
2410230,30,箱,30,30,30,30
2001967,30,箱,30,30,30,30
2410229,30,箱,30,30,30,30
2001429,30,箱,30,30,30,30
2002211,30,箱,30,30,30,30
2001041,30,箱,30,30,30,30
2410075,30,箱,30,30,30,30
2000635,30,箱,30,30,30,30
2001443,30,箱,30,30,30,30
2001296,30,箱,30,30,30,30
2001297,30,箱,30,30,30,30
2410065,30,箱,30,30,30,30
2410143,30,箱,30,30,30,30
2410500,30,箱,30,30,30,30
2410068,30,箱,30,30,30,30
2001481,30,箱,30,30,30,30
2410297,30,箱,30,30,30,30
2001816,30,箱,30,30,30,30
2410066,30,箱,30,30,30,30
2410064,30,箱,30,30,30,30
2410501,30,箱,30,30,30,30
2001478,30,箱,30,30,30,30
2410296,30,箱,30,30,30,30
2410069,30,箱,30,30,30,30
2001441,30,箱,30,30,30,30
2410306,30,箱,30,30,30,30
2410476,30,箱,30,30,30,30
2410140,30,箱,30,30,30,30
2001807,30,箱,30,30,30,30
2001996,30,箱,30,30,30,30
2410048,30,箱,30,30,30,30
2410228,30,箱,30,30,30,30
2001995,30,箱,30,30,30,30
2410024,30,箱,30,30,30,30
2410023,12,箱,12,12,12,12
2410020,20,箱,20,20,20,20
2410015,50,箱,50,50,50,50
2410018,9,箱,9,9,9,9
2410014,25,箱,25,25,25,25
2410016,50,箱,50,50,50,50
2410021,30,箱,30,30,30,30
2410013,25,箱,25,25,25,25
2410025,30,箱,30,30,30,30
2410022,30,箱,30,30,30,30
2410026,30,箱,30,30,30,30
2410276,50,箱,50,50,50,50
2410438,30,箱,30,30,30,30
2410012,30,箱,30,30,30,30
2410439,30,箱,30,30,30,30
2410032,40,箱,40,40,40,40
2410034,40,箱,40,40,40,40
